Categoria,Marca,Modelo,Versão,Motor,Tipo de Propulsão (Combustão / Híbrido / Plug-in / Elétrico),Transmissão e Velocidades (Manual=M / Automática=A / Dupla Embreagem=DCT / Automatizada=MTA / Contínua=CVT),Ar Condicionado (S=Sim / N=Não),Direção Assistida (H=Hidráulica / M=Mecânica / E=Elétrica / E-H=Eletro-hidráulica),Combustível (E=Elétrico / G=Gasolina / F=Flex / D=Diesel),Emissões Poluentes - NMOG+NOx (mg/km),Emissões Poluentes - CO (mg/km),Emissões Poluentes - CHO Aldeídos (mg/km),Emissões Poluentes - Redução Relativa ao Limite (A=≥40% abaixo PROCONVE L7 / B=<40%),Emissões GEE - CO2 Fóssil Etanol (g/km),Emissões GEE - CO2 Fóssil Gasolina ou Diesel (g/km),Emissões GEE - CO2e Fóssil VEHP Plug-in (g/km),Consumo Etanol - Cidade (km/l),Consumo Etanol - Estrada (km/l),Consumo Gasolina ou Diesel - Cidade (km/l),Consumo Gasolina ou Diesel - Estrada (km/l),Consumo Elétrico - Cidade (km/le),Consumo Elétrico - Estrada (km/le),Consumo Energético (MJ/km),Autonomia Modo Elétrico (km),Classificação PBE - Relativa na Categoria (A=Mais Eficiente / B / C / D / E=Menos Eficiente),Classificação PBE - Absoluta Geral (A=Mais Eficiente / B / C / D / E=Menos Eficiente),Selo CONPET de Eficiência Energética (SIM / NÃO),Transmissão - Tipo,Transmissão - Nº Velocidades,Combustível - Descrição,Consumo Gasolina ou Diesel - Combinado (km/l),Consumo Etanol - Combinado (km/l),Consumo Elétrico - Combinado (km/le),Faixa CO2 Gasolina/Diesel (g/km),Zero Emissão (Elétrico Puro),Eletrificado (Elétrico/Híbrido/Plug-in)
Utilitário Esportivo Compacto,Renault,Kwid,Intense Biton,1.0-12V,Combustão,M-5,S,E-H,F,65.0,403.0,5.0,C,0.0,84.0,,10.8,11.0,15.3,15.7,,,1.36,,A,B,SIM,M,5.0,Flex,15.48,10.89,,51-100,False,False
Utilitário Esportivo Compacto,Renault,Kwid,Outsider,1.0-12V,Combustão,M-5,S,E-H,F,65.0,403.0,5.0,C,0.0,84.0,,10.8,11.0,15.3,15.7,,,1.36,,A,B,SIM,M,5.0,Flex,15.48,10.89,,51-100,False,False
Utilitário Esportivo Compacto,Renault,Kwid,Zen,1.0-12V,Combustão,M-5,S,E-H,F,65.0,403.0,5.0,C,0.0,84.0,,10.8,11.0,15.3,15.7,,,1.36,,A,B,SIM,M,5.0,Flex,15.48,10.89,,51-100,False,False
Utilitário Esportivo Compacto,Renault,Sandero,SIC16CVT,1.6 - 16V,Combustão,CVT,S,E-H,F,49.0,421.0,5.0,C,0.0,121.0,,7.4,8.3,10.7,11.6,,,1.95,,C,C,NÃO,CVT,,Flex,11.1,7.81,,101-150,False,False
Utilitário Esportivo Compacto,Renault,Sandero,SZE16MT,1.6 - 16V,Combustão,M-5,S,E-H,F,45.0,362.0,2.0,B,0.0,111.0,,8.3,8.5,11.8,12.1,,,1.8,,C,C,NÃO,M,5.0,Flex,11.94,8.39,,101-150,False,False
Utilitário Esportivo Compacto,Volkswagen,NIVUS,COMFORTLINE 200TSI AUTOMÁTICO,1.0-12V,Combustão,A - 6,S,E,F,48.0,207.0,6.0,B,0.0,103.0,,8.3,9.9,11.9,14.1,,,1.68,,B,C,NÃO,A,6.0,Flex,12.89,9.02,,101-150,False,False
Utilitário Esportivo Compacto,Volkswagen,NIVUS,HIGHLINE 200TSI AUTOMÁTICO,1.0-12V,Combustão,A - 6,S,E,F,48.0,207.0,6.0,B,0.0,103.0,,8.3,9.9,11.9,14.1,,,1.68,,B,C,NÃO,A,6.0,Flex,12.89,9.02,,101-150,False,False
Utilitário Esportivo Compacto,Volkswagen,NIVUS,SENSE TSI,1.0-12V,Combustão,A - 6,S,E,F,48.0,207.0,6.0,B,0.0,103.0,,8.3,9.9,11.9,14.1,,,1.68,,B,C,NÃO,A,6.0,Flex,12.89,9.02,,101-150,False,False
Utilitário Esportivo Compacto,Volkswagen,T CROSS,200TSI AUTOMATICO,1.0-12V,Combustão,A - 6,S,E,F,38.0,134.0,4.0,B,0.0,103.0,,8.2,10.1,11.9,14.3,,,1.67,,B,C,NÃO,A,6.0,Flex,12.98,9.06,,101-150,False,False
Utilitário Esportivo Compacto,Volkswagen,T CROSS,COMFORTLINE 200TSI AUTOMATICO,1.0-12V,Combustão,A - 6,S,E,F,51.0,195.0,3.0,B,0.0,104.0,,8.1,9.8,11.9,14.1,,,1.69,,B,C,NÃO,A,6.0,Flex,12.89,8.86,,101-150,False,False
Utilitário Esportivo Compacto,Volkswagen,T CROSS,COMFORTLINE 200TSI AUTOMATICO,1.0-12V,Combustão,A - 6,S,E,F,38.0,134.0,4.0,,0.0,103.0,,8.2,10.1,11.9,14.3,,,1.67,,,,NÃO,A,6.0,Flex,12.98,9.06,,101-150,False,False
Utilitário Esportivo Compacto,Volkswagen,T CROSS,HIGHLINE 250TSI AUTOMÁTICO,1.4-16V,Combustão,A - 6,S,E,F,33.0,110.0,3.0,B,0.0,106.0,,8.1,10.1,11.6,14.3,,,1.7,,B,C,NÃO,A,6.0,Flex,12.82,9.0,,101-150,False,False
Utilitário Esportivo Compacto,Volkswagen,T CROSS,HIGHLINE 250TSI AUTOMÁTICO,1.4 - 16V,Combustão,A - 6,S,E,F,41.0,190.0,3.0,B,0.0,105.0,,8.1,9.8,11.7,14.0,,,1.71,,B,C,NÃO,A,6.0,Flex,12.74,8.86,,101-150,False,False
Utilitário Esportivo Compacto,Volkswagen,T CROSS,SENSE 200TSI AUTOMATICO,1.0-12V,Combustão,A - 6,S,E,F,38.0,134.0,4.0,B,0.0,103.0,,8.2,10.1,11.9,14.3,,,1.67,,B,C,NÃO,A,6.0,Flex,12.98,9.06,,101-150,False,False
Utilitário Esportivo Grande,AUDI,Q3,Anniversary Edition,2.0 - 16V,Combustão,A-8,S,E,G,10.0,96.0,0.0,A,,154.0,,,,8.0,10.3,,,2.5,,E,D,NÃO,A,8.0,Gasolina,9.04,,,151-200,False,False
Utilitário Esportivo Grande,AUDI,Q3,Performance,2.0 - 16V,Combustão,A-8,S,E,G,10.0,96.0,0.0,A,,154.0,,,,8.0,10.3,,,2.5,,E,D,NÃO,A,8.0,Gasolina,9.04,,,151-200,False,False
Utilitário Esportivo Grande,AUDI,Q3,Performance Black,2.0 - 16V,Combustão,A-8,S,E,G,10.0,96.0,0.0,A,,154.0,,,,8.0,10.3,,,2.5,,E,D,NÃO,A,8.0,Gasolina,9.04,,,151-200,False,False
Utilitário Esportivo Grande,AUDI,Q3,Prestige,2.0 - 16V,Combustão,A-8,S,E,G,10.0,96.0,0.0,A,,154.0,,,,8.0,10.3,,,2.5,,E,D,NÃO,A,8.0,Gasolina,9.04,,,151-200,False,False
Utilitário Esportivo Grande,AUDI,Q3 Sportback,Anniversary Edition,2.0 - 16V,Combustão,A-8,S,E,G,9.0,125.0,0.0,A,,155.0,,,,8.0,10.1,,,2.52,,E,D,NÃO,A,8.0,Gasolina,8.94,,,151-200,False,False
Utilitário Esportivo Grande,AUDI,Q3 Sportback,Performance,2.0 - 16V,Combustão,A-8,S,E,G,9.0,125.0,0.0,A,,155.0,,,,8.0,10.1,,,2.52,,E,D,NÃO,A,8.0,Gasolina,8.94,,,151-200,False,False
Utilitário Esportivo Grande,AUDI,Q3 Sportback,Performance Black,2.0 - 16V,Combustão,A-8,S,E,G,9.0,125.0,0.0,A,,155.0,,,,8.0,10.1,,,2.52,,E,D,NÃO,A,8.0,Gasolina,8.94,,,151-200,False,False
Utilitário Esportivo Grande,BMW,X1,sDrive 18i GP,1.5 - 12V,Combustão,A-7,S,E,G,16.0,293.0,1.0,A,,109.0,,,,11.4,13.5,,,1.77,,A,C,NÃO,A,7.0,Gasolina,12.34,,,101-150,False,False
Utilitário Esportivo Grande,BMW,X1,sDrive 20i GP,2.0 - 16V,Combustão,A-7,S,E,G,12.0,188.0,0.0,A,,115.0,,,,10.8,13.0,,,1.86,,A,C,NÃO,A,7.0,Gasolina,11.79,,,101-150,False,False
Utilitário Esportivo Grande,BMW,X1,sDrive 20i M Sport,2.0 - 16V,Combustão,A-7,S,E,G,10.0,146.0,1.0,A,,113.0,,,,10.9,13.3,,,1.83,,A,C,NÃO,A,7.0,Gasolina,11.98,,,101-150,False,False
Utilitário Esportivo Grande,BMW,X1,sDrive 20i X Line,2.0 - 16V,Combustão,A-7,S,E,G,12.0,188.0,0.0,A,,115.0,,,,10.8,13.0,,,1.86,,A,C,NÃO,A,7.0,Gasolina,11.79,,,101-150,False,False
Utilitário Esportivo Grande,BMW,X2,xDrive20i,2.0 - 16V,Combustão,A-7,S,E,G,22.0,333.0,1.0,A,,123.0,,,,9.9,12.6,,,1.99,,B,C,NÃO,A,7.0,Gasolina,11.12,,,101-150,False,False
Utilitário Esportivo Grande,BMW,X2,xDrive20i (MY25),2.0 - 16V,Combustão,A-7,S,E,G,10.0,200.0,1.0,A,,122.0,,,,10.0,12.7,,,1.98,,B,C,NÃO,A,7.0,Gasolina,11.22,,,101-150,False,False
Utilitário Esportivo Grande,BYD,SONG PLUS,GS DM,1.5-16V,Plug-in,CVT,S,E,G,22.0,165.0,0.0,A,,40.0,0.0,,,15.1,13.2,35.6,27.2,0.65,28.0,A,A,SIM,CVT,,Gasolina,14.24,,31.82,0-50,False,True
Utilitário Esportivo Grande,BYD,SONG PLUS (MY25),GS DM,1.5-16V,Plug-in,CVT,S,E,G,15.0,65.0,1.0,A,,14.0,0.0,,,14.9,12.1,39.1,30.8,0.58,68.0,A,A,SIM,CVT,,Gasolina,13.64,,35.36,0-50,False,True
Utilitário Esportivo Grande,BYD,TAN,AWD GS 680EV,Elétrico,Elétrico,,S,E,E,0.0,0.0,0.0,A,,0.0,,,,,,27.7,23.3,0.79,309.0,A,A,NÃO,,,Elétrico,,,25.72,0-50,True,True
Utilitário Esportivo Grande,BYD,YUAN PLUS,GL310 EV,Elétrico,Elétrico,,S,E,E,0.0,0.0,0.0,A,,0.0,,,,,,39.8,33.1,0.56,294.0,A,A,NÃO,,,Elétrico,,,36.79,0-50,True,True
Utilitário Esportivo Grande,BYD,YUAN PLUS,GS310 EV,Elétrico,Elétrico,,S,E,E,0.0,0.0,0.0,A,,0.0,,,,,,39.8,33.1,0.56,294.0,A,A,NÃO,,,Elétrico,,,36.79,0-50,True,True
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7,HA,1.5T -16V,Híbrido,CVT,S,E,F,47.0,287.0,1.0,B,0.0,116.0,,8.5,8.6,11.6,11.4,,,1.82,,A,C,NÃO,CVT,,Flex,11.51,8.55,,101-150,False,True
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7,PRO,1.6T-16V,Combustão,DCT-7,S,E,G,22.0,318.0,3.0,B,,126.0,,,,9.9,11.7,,,2.05,,B,C,NÃO,DCT,7.0,Gasolina,10.71,,,101-150,False,False
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7,PRO H,1.5T -16V,Híbrido,CVT,S,E,F,63.0,349.0,2.0,C,0.0,120.0,,8.1,8.5,11.1,11.2,,,1.89,,A,C,NÃO,CVT,,Flex,11.14,8.28,,101-150,False,True
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7,PRO H,1.5T -16V,Híbrido,CVT,S,E,F,47.0,287.0,1.0,B,0.0,116.0,,8.5,8.6,11.6,11.4,,,1.82,,A,C,NÃO,CVT,,Flex,11.51,8.55,,101-150,False,True
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 7,SPORT,1.5T -16V,Combustão,CVT,S,E,F,63.0,349.0,2.0,C,0.0,120.0,,8.1,8.5,11.1,11.2,,,1.89,,A,C,NÃO,CVT,,Flex,11.14,8.28,,101-150,False,False
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 8,PHEV,1.5T -16V,Plug-in,DHT,S,E,G,36.0,0.0,0.0,A,,22.0,23.0,,,11.0,10.9,32.7,27.8,0.67,54.0,A,A,SIM,DHT,,Gasolina,10.96,,30.5,0-50,False,True
Utilitário Esportivo Grande,CAOA CHERY,TIGGO 8,TGDI,1.6T - 16V,Combustão,DCT-7,S,E,G,32.0,524.0,4.0,B,,123.0,,,,10.1,12.0,,,2.01,,B,C,NÃO,DCT,7.0,Gasolina,10.96,,,101-150,False,False
Utilitário Esportivo Grande,DONFENG,SERES 3,ELEG,Elétrico,Elétrico,A-1,S,E,E,,,,A,,0.0,,,,,,37.0,34.7,0.57,206.0,A,A,NÃO,A,1.0,Elétrico,,,35.97,0-50,True,True
Utilitário Esportivo Grande,GWM,HAVAL H6,HAVAL H6 PHEV 19,1.5-16V,Plug-in,DHT - 2,S,E,G,37.0,40.0,1.0,A,,81.0,13.0,,,13.6,12.3,36.2,31.1,0.6,74.0,A,A,SIM,DHT,2.0,Gasolina,13.02,,33.9,51-100,False,True
Utilitário Esportivo Grande,GWM,HAVAL H6,HEV,1.5-16V,Híbrido,DHT - 2,S,E,G,21.0,290.0,1.0,A,,102.0,,,,13.8,12.0,,,1.65,,A,C,NÃO,DHT,2.0,Gasolina,12.99,,,101-150,False,True
Utilitário Esportivo Grande,GWM,HAVAL H6,HEV (L8),1.5-16V,Híbrido,DHT - 2,S,E,G,35.0,462.0,1.0,B,,100.0,,,,14.4,11.8,,,1.62,,A,C,NÃO,DHT,2.0,Gasolina,13.23,,,51-100,False,True
Utilitário Esportivo Grande,GWM,HAVAL H6,PHEV,1.5-16V,Plug-in,DHT - 2,S,E,G,21.0,16.0,1.0,A,,120.0,9.0,,,11.7,10.4,28.7,25.3,0.75,113.0,A,A,SIM,DHT,2.0,Gasolina,11.12,,27.17,101-150,False,True
Utilitário Esportivo Grande,GWM,HAVAL H6,PHEV (L8),1.5-16V,Plug-in,DHT - 2,S,E,G,20.0,10.0,1.0,A,,114.0,6.0,,,12.7,10.5,31.5,25.1,0.72,123.0,A,A,SIM,DHT,2.0,Gasolina,11.71,,28.62,101-150,False,True
Utilitário Esportivo Grande,GWM,HAVAL H6,PREM HEV,1.5-16V,Híbrido,DHT - 2,S,E,G,21.0,290.0,1.0,A,,102.0,,,,13.8,12.0,,,1.65,,A,C,NÃO,DHT,2.0,Gasolina,12.99,,,101-150,False,True
Utilitário Esportivo Grande,GWM,HAVAL H6,PREM PHEV,1.5-16V,Plug-in,DHT - 2,S,E,G,21.0,16.0,1.0,A,,120.0,9.0,,,11.7,10.4,28.7,25.3,0.75,113.0,A,A,SIM,DHT,2.0,Gasolina,11.12,,27.17,101-150,False,True
Utilitário Esportivo Grande,HONDA,CR-V HYBRID,TOURING,2.0 - 16V,Híbrido,CVT,S,E,G,15.0,76.0,0.0,A,,102.0,,,,14.2,11.6,,,1.66,,A,C,NÃO,CVT,,Gasolina,13.03,,,101-150,False,True
Utilitário Esportivo Grande,JEEP,COMMANDER,LIM T270,1.3-16V T,Combustão,A-6,S,E,F,35.0,285.0,4.0,B,0.0,128.0,,7.0,8.2,10.0,11.4,,,2.05,,C,C,NÃO,A,6.0,Flex,10.63,7.54,,101-150,False,False
Utilitário Esportivo Grande,JEEP,COMMANDER,LONGITUDE,1.3-16V T,Combustão,A-6,S,E,F,35.0,285.0,4.0,B,0.0,128.0,,7.0,8.2,10.0,11.4,,,2.05,,C,C,NÃO,A,6.0,Flex,10.63,7.54,,101-150,False,False
Utilitário Esportivo Grande,JEEP,COMMANDER,OVR T270,1.3-16V T,Combustão,A-6,S,E,F,35.0,285.0,4.0,B,0.0,128.0,,7.0,8.2,10.0,11.4,,,2.05,,C,C,NÃO,A,6.0,Flex,10.63,7.54,,101-150,False,False
Utilitário Esportivo Grande,JEEP,COMMANDER,T270,1.3-16V T,Combustão,A-6,S,E,F,35.0,285.0,4.0,B,0.0,128.0,,7.0,8.2,10.0,11.4,,,2.05,,C,C,NÃO,A,6.0,Flex,10.63,7.54,,101-150,False,False
Utilitário Esportivo Grande,JEEP,COMPASS,LIMITED TF,1.3-16V T,Combustão,A-6,S,E,F,36.0,411.0,3.0,B,0.0,123.0,,7.2,8.7,10.1,12.0,,,1.97,,B,C,NÃO,A,6.0,Flex,10.96,7.88,,101-150,False,False
Utilitário Esportivo Grande,JEEP,COMPASS,LONG TF,1.3-16V T,Combustão,A-6,S,E,F,36.0,411.0,3.0,B,0.0,123.0,,7.2,8.7,10.1,12.0,,,1.97,,B,C,NÃO,A,6.0,Flex,10.96,7.88,,101-150,False,False
Utilitário Esportivo Grande,JEEP,COMPASS,SERIE S TF,1.3-16V T,Combustão,A-6,S,E,F,36.0,411.0,3.0,B,0.0,123.0,,7.2,8.7,10.1,12.0,,,1.97,,B,C,NÃO,A,6.0,Flex,10.96,7.88,,101-150,False,False
Utilitário Esportivo Grande,JEEP,COMPASS,SPORT TF,1.3-16V T,Combustão,A-6,S,E,F,36.0,411.0,3.0,B,0.0,123.0,,7.2,8.7,10.1,12.0,,,1.97,,B,C,NÃO,A,6.0,Flex,10.96,7.88,,101-150,False,False
Utilitário Esportivo Grande,KIA,EV9 GTL,EV9 GTL 4WD,ELÉTRICO,Elétrico,A-1,S,E,E,,,,A,,,,,,,,35.2,27.2,0.65,434.0,A,A,NÃO,A,1.0,Elétrico,,,31.6,,True,True
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV EX,1.6 - 16V,Híbrido,DCT-7,S,E,G,21.0,158.0,1.0,A,,114.0,,,,11.5,12.1,,,1.84,,A,C,NÃO,DCT,7.0,Gasolina,11.77,,,101-150,False,True
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV EXP,1.6 - 16V,Híbrido,DCT-7,S,E,G,21.0,158.0,1.0,A,,114.0,,,,11.5,12.1,,,1.84,,A,C,NÃO,DCT,7.0,Gasolina,11.77,,,101-150,False,True
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV GT,1.6 - 16V,Híbrido,DCT-7,S,E,G,21.0,158.0,1.0,A,,114.0,,,,11.5,12.1,,,1.84,,A,C,NÃO,DCT,7.0,Gasolina,11.77,,,101-150,False,True
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV LX,1.6 - 16V,Híbrido,DCT-7,S,E,G,21.0,158.0,1.0,A,,114.0,,,,11.5,12.1,,,1.84,,A,C,NÃO,DCT,7.0,Gasolina,11.77,,,101-150,False,True
Utilitário Esportivo Grande,KIA,SPORTAGE,TMHEV SX,1.6 - 16V,Híbrido,DCT-7,S,E,G,21.0,158.0,1.0,A,,114.0,,,,11.5,12.1,,,1.84,,A,C,NÃO,DCT,7.0,Gasolina,11.77,,,101-150,False,True
Utilitário Esportivo Grande,LEXUS,NX350H,DYNAMIC,2.5 - 16V,Híbrido,CVT,S,E,G,13.0,59.0,1.0,A,,92.0,,,,15.3,12.9,,,1.5,,A,B,SIM,CVT,,Gasolina,14.22,,,51-100,False,True
Utilitário Esportivo Grande,LEXUS,NX350H,F-SPORT,2.5 - 16V,Híbrido,CVT,S,E,G,13.0,59.0,1.0,A,,92.0,,,,15.3,12.9,,,1.5,,A,B,SIM,CVT,,Gasolina,14.22,,,51-100,False,True
Utilitário Esportivo Grande,LEXUS,NX350H,LUXURY,2.5 - 16V,Híbrido,CVT,S,E,G,13.0,59.0,1.0,A,,92.0,,,,15.3,12.9,,,1.5,,A,B,SIM,CVT,,Gasolina,14.22,,,51-100,False,True
Utilitário Esportivo Grande,MASERATI,LEVANTE,MHEV,"2,0L-16V",Híbrido,A-8,S,E,G,24.0,292.0,1.0,A,,171.0,,,,7.2,9.4,,,2.77,,E,E,NÃO,A,8.0,Gasolina,8.19,,,151-200,False,True
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,GLS,1.5T-16V,Combustão,CVT,S,E,G,27.0,175.0,0.0,A,,118.0,,,,10.9,11.9,,,1.92,,A,C,NÃO,CVT,,Gasolina,11.35,,,101-150,False,False
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,HPE,1.5T-16V,Combustão,CVT,S,E,G,27.0,175.0,0.0,A,,118.0,,,,10.9,11.9,,,1.92,,A,C,NÃO,CVT,,Gasolina,11.35,,,101-150,False,False
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,HPE-S,1.5T-16V,Combustão,CVT,S,E,G,27.0,175.0,0.0,A,,118.0,,,,10.9,11.9,,,1.92,,A,C,NÃO,CVT,,Gasolina,11.35,,,101-150,False,False
Utilitário Esportivo Grande,Mitsubishi,Eclipse Cross,RUSH,1.5T-16V,Combustão,CVT,S,E,G,27.0,175.0,0.0,A,,118.0,,,,10.9,11.9,,,1.92,,A,C,NÃO,CVT,,Gasolina,11.35,,,101-150,False,False
Utilitário Esportivo Grande,PEUGEOT,3008,GRIFFE AT,1.6-16V T,Combustão,A-6,S,E,G,37.0,152.0,1.0,A,,126.0,,,,9.9,11.9,,,2.04,,C,C,NÃO,A,6.0,Gasolina,10.8,,,101-150,False,False
Utilitário Esportivo Grande,PEUGEOT,3008,GT LINE,1.6-16V T,Combustão,A-6,S,E,G,37.0,152.0,1.0,A,,126.0,,,,9.9,11.9,,,2.04,,C,C,NÃO,A,6.0,Gasolina,10.8,,,101-150,False,False
Utilitário Esportivo Grande,Renault,Captur,Iconic,1.3 - 16V,Combustão,CVT,S,E-H,F,33.0,63.0,4.0,B,0.0,120.0,,7.7,8.2,10.9,11.6,,,1.92,,A,C,NÃO,CVT,,Flex,11.22,7.93,,101-150,False,False
Utilitário Esportivo Grande,Renault,Captur,Intense,1.3 - 16V,Combustão,CVT,S,E-H,F,33.0,63.0,4.0,B,0.0,120.0,,7.7,8.2,10.9,11.6,,,1.92,,A,C,NÃO,CVT,,Flex,11.22,7.93,,101-150,False,False
Utilitário Esportivo Grande,Renault,Captur,Zen,1.3 - 16V,Combustão,CVT,S,E-H,F,33.0,63.0,4.0,B,0.0,120.0,,7.7,8.2,10.9,11.6,,,1.92,,A,C,NÃO,CVT,,Flex,11.22,7.93,,101-150,False,False
Utilitário Esportivo Grande,Renault,Duster,Iconic,1.6 - 16V,Combustão,CVT,S,E-H,F,51.0,317.0,1.0,B,0.0,123.0,,7.2,8.1,10.5,11.5,,,1.99,,B,C,NÃO,CVT,,Flex,10.95,7.6,,101-150,False,False
Utilitário Esportivo Grande,Renault,Duster,Iconic,1.3 - 16V,Combustão,CVT,S,E-H,F,32.0,142.0,2.0,B,0.0,121.0,,7.7,8.4,10.8,11.5,,,1.93,,A,C,NÃO,CVT,,Flex,11.12,8.02,,101-150,False,False
Utilitário Esportivo Grande,Renault,Duster,Intense,1.6 - 16V,Combustão,CVT,S,E-H,F,51.0,317.0,1.0,B,0.0,123.0,,7.2,8.1,10.5,11.5,,,1.99,,B,C,NÃO,CVT,,Flex,10.95,7.6,,101-150,False,False
Utilitário Esportivo Grande,Renault,Duster,Intense16,1.6 - 16V,Combustão,M-5,S,E,F,49.0,299.0,5.0,B,0.0,112.0,,8.1,8.5,11.6,12.3,,,1.81,,A,C,NÃO,M,5.0,Flex,11.92,8.28,,101-150,False,False
Utilitário Esportivo Grande,Renault,Duster,Life,1.6 - 16V,Combustão,CVT,S,E-H,F,51.0,317.0,1.0,B,0.0,123.0,,7.2,8.1,10.5,11.5,,,1.99,,B,C,NÃO,CVT,,Flex,10.95,7.6,,101-150,False,False
Utilitário Esportivo Grande,Renault,Duster,Zen,1.6 - 16V,Combustão,CVT,S,E-H,F,51.0,317.0,1.0,B,0.0,123.0,,7.2,8.1,10.5,11.5,,,1.99,,B,C,NÃO,CVT,,Flex,10.95,7.6,,101-150,False,False
Utilitário Esportivo Grande,Renault,Duster,Zen16,1.6 - 16V,Combustão,M-5,S,E,F,49.0,299.0,5.0,B,0.0,112.0,,8.1,8.5,11.6,12.3,,,1.81,,A,C,NÃO,M,5.0,Flex,11.92,8.28,,101-150,False,False
Utilitário Esportivo Grande,VOLVO,EX40,6 CORE,Elétrico,Elétrico,A,S,E,E,,0.0,0.0,A,,0.0,,,,,,39.4,34.3,0.55,364.0,A,A,NÃO,A,,Elétrico,,,37.11,0-50,True,True
Utilitário Esportivo Grande,VOLVO,EX40,6 PLUS,Elétrico,Elétrico,A,S,E,E,,0.0,0.0,A,,0.0,,,,,,39.4,34.3,0.55,364.0,A,A,NÃO,A,,Elétrico,,,37.11,0-50,True,True
Utilitário Esportivo Grande,VOLVO,EX40,6 ULTRA,Elétrico,Elétrico,A,S,E,E,,0.0,0.0,A,,0.0,,,,,,39.4,34.3,0.55,364.0,A,A,NÃO,A,,Elétrico,,,37.11,0-50,True,True
Utilitário Esportivo Grande,VOLVO,XC40,6 CORE,Elétrico,Elétrico,A,S,E,E,,0.0,0.0,A,,0.0,,,,,,42.8,36.0,0.51,367.0,A,A,NÃO,A,,Elétrico,,,39.74,0-50,True,True
Utilitário Esportivo Grande,VOLVO,XC40,6 PLUS,Elétrico,Elétrico,A,S,E,E,,0.0,0.0,A,,0.0,,,,,,42.8,36.0,0.51,367.0,A,A,NÃO,A,,Elétrico,,,39.74,0-50,True,True
Utilitário Esportivo Grande,VOLVO,XC40,6 ULTIMATE,Elétrico,Elétrico,A,S,E,E,,0.0,0.0,A,,0.0,,,,,,42.8,36.0,0.51,367.0,A,A,NÃO,A,,Elétrico,,,39.74,0-50,True,True
Utilitário Esportivo Grande,VOLVO,XC40,P6 RECHARGE,Elétrico,Elétrico,A,S,E,E,,0.0,0.0,A,,0.0,,,,,,42.8,36.0,0.51,367.0,A,A,NÃO,A,,Elétrico,,,39.74,0-50,True,True
Utilitário Esportivo Grande,VW,TAOS,COMFORTLINE 250TSI AUTOMÁTICO,1.4-16V,Combustão,A - 6,S,E,F,34.0,110.0,3.0,A,0.0,113.0,,7.6,9.1,11.1,13.1,,,1.83,,A,C,NÃO,A,6.0,Flex,12.0,8.27,,101-150,False,False
Utilitário Esportivo Grande,VW,TAOS,HIGHLINE 250TSI AUTOMÁTICO,1.4-16V,Combustão,A - 6,S,E,F,34.0,110.0,3.0,A,0.0,113.0,,7.6,9.1,11.1,13.1,,,1.83,,A,C,NÃO,A,6.0,Flex,12.0,8.27,,101-150,False,False
Utilitário Esportivo Grande,ZEEKR,X,Premium,Elétrico,Elétrico,A,S,E,E,,,,A,,,,,,,,39.5,34.7,0.55,332.0,A,A,NÃO,A,,Elétrico,,,37.34,,True,True
Utilitário Esportivo Grande 4x4,BMW,X3,M40i,3.0 - 24V,Combustão,A-8,S,E,G,20.0,90.0,1.0,A,,162.0,,,,7.8,9.5,,,2.62,,C,D,NÃO,A,8.0,Gasolina,8.57,,,151-200,False,False
Utilitário Esportivo Grande 4x4,BMW,X3,M50i,3.0 - 24V,Híbrido,A-8,S,E,G,8.0,146.0,1.0,A,,133.0,0.0,,,9.6,10.9,,,2.16,,A,D,NÃO,A,8.0,Gasolina,10.18,,,101-150,False,True
Utilitário Esportivo Grande 4x4,BMW,X3,xDrive 30e,2.0 - 16V,Plug-in,A-8,S,E,G,4.0,103.0,0.0,A,,157.0,61.0,,,8.1,9.6,18.8,21.3,1.02,31.0,A,B,SIM,A,8.0,Gasolina,8.78,,19.93,151-200,False,True
Utilitário Esportivo Grande 4x4,BMW,X4,M40i,3.0 - 24V,Combustão,A-8,S,E,G,20.0,87.0,1.0,A,,161.0,,,,7.8,9.6,,,2.61,,C,D,NÃO,A,8.0,Gasolina,8.61,,,151-200,False,False
Utilitário Esportivo Grande 4x4,BMW,X4,xDrive 30i,2.0 - 16V,Combustão,A-8,S,E,G,9.0,49.0,2.0,A,,138.0,,,,9.0,11.0,,,2.24,,B,D,NÃO,A,8.0,Gasolina,9.9,,,101-150,False,False
Utilitário Esportivo Grande 4x4,BMW,X5,xDrive45e,3.0 - 24V,Plug-in,A-8,S,E,G,4.0,19.0,1.0,A,,170.0,31.0,,,7.6,8.7,18.8,21.0,1.03,54.0,A,B,SIM,A,8.0,Gasolina,8.09,,19.79,151-200,False,True
